metric,reference,comparator,n,reference_mean,comparator_mean,mean_paired_difference,paired_difference_ci95,bootstrap_ci95_low,bootstrap_ci95_high,relative_improvement_percent,normal_approx_p_value,sign_flip_p_value
rms_gospa,dp_delayed_recluster,fixed_broad_birth,80,4.4581896438364925,4.960581245508115,-0.5023916016716233,0.07152054784860394,-0.5724802680305825,-0.4304202107892179,10.127676109055683,3.976197189705667e-43,1.999960000799984e-05
rms_gospa,dp_delayed_recluster,measurement_driven_birth,80,4.4581896438364925,4.8428245704660995,-0.3846349266296073,0.06640604146337066,-0.4504894902842143,-0.31775337489331984,7.9423675384670736,7.194960521172398e-30,1.999960000799984e-05
rms_gospa,dp_delayed_recluster,dp_immediate,80,4.4581896438364925,6.716349909871281,-2.25816026603479,0.21725134495634138,-2.470707704437663,-2.038668677895024,33.62183769960946,2.921844330742131e-92,1.999960000799984e-05
rms_gospa,dp_delayed_recluster,dp_delayed_append,80,4.4581896438364925,4.584378062654201,-0.1261884188177093,0.0528423451594361,-0.18151785461658038,-0.07636231383905434,2.7525744407006787,2.861575042842068e-06,1.999960000799984e-05
rms_gospa,dp_delayed_recluster,oracle_birth,80,4.4581896438364925,3.8095071722738174,0.6486824715626744,0.06974065000360326,0.5801092887538127,0.7191127858301293,-17.027989244485127,2.947761396600496e-74,1.999960000799984e-05
rms_gospa,dp_delayed_recluster,pmbm_broad,80,4.4581896438364925,4.771809518815624,-0.31361987497913296,0.07337507654841374,-0.3848834814944481,-0.2387578793743549,6.572346899902517,5.409349284289701e-17,1.999960000799984e-05
rms_gospa,dp_delayed_recluster,pmbm_oracle,80,4.4581896438364925,3.233890632783125,1.2242990110533671,0.07438274831269294,1.1506551978551778,1.29918416462723,-37.858392570305355,2.5049420461380286e-228,1.999960000799984e-05
