seed,tracker,scans,total_births,total_confirmed_births,rms_gospa,rms_localization,rms_missed,rms_false,early_rms_gospa,late_rms_gospa,mean_cardinality_error,mean_false_targets,mean_missed_targets,final_birth_atoms,recurrent_birth_atoms,spurious_birth_atoms,birth_region_error,runtime_seconds
9,fixed_broad_birth,96,258,0,5.242670627241602,1.2016358179894555,3.679900360969936,3.5355339059327378,5.2049942180754165,5.261407658936297,0.4791666666666667,0.25,0.2708333333333333,0,0,0,nan,0.1806453987956047
9,measurement_driven_birth,96,593,0,5.346977640659915,0.6820336426578042,4.732423621500228,2.3935677693908453,4.38835541446803,5.766838233619023,0.5,0.11458333333333333,0.4479166666666667,0,0,0,nan,0.18348023807629943
9,dp_immediate,96,41,0,6.465232863770473,0.8083332539518737,5.863019699779287,2.6020824993326657,6.4073072838032346,6.494001898646754,0.71875,0.13541666666666666,0.6875,13,10,9,4.4473366384802375,0.2504462278448045
9,dp_delayed_append,96,72,19,5.362675111667899,0.7957916519430898,4.330127018922194,3.0618621784789726,5.049223506627606,5.512721425939558,0.5208333333333334,0.1875,0.375,19,0,0,0.8599887224796681,0.25536043802276254
9,dp_delayed_recluster,96,72,19,5.26092905582703,0.7707406808465167,4.208127057650866,3.0618621784789726,5.049223506627606,5.3636492042011135,0.5,0.1875,0.3541666666666667,11,3,1,1.4895480352170627,0.21080140955746174
9,oracle_birth,96,22,0,4.080055045699496,0.7078247259064812,3.227486121839514,2.3935677693908453,3.13863661119005,4.477136794353686,0.3020833333333333,0.11458333333333333,0.20833333333333334,2,2,0,0.0,0.08156368974596262
10,fixed_broad_birth,96,226,0,4.888163008569886,0.9886712960758651,2.886751345948129,3.8188130791298667,5.114582837999333,4.7709252346005,0.4375,0.2916666666666667,0.16666666666666666,0,0,0,nan,0.17023420985788107
10,measurement_driven_birth,96,591,0,4.794657646046363,0.7700055905365312,3.75,2.886751345948129,4.881508219223332,4.7506369748712425,0.3854166666666667,0.16666666666666666,0.28125,0,0,0,nan,0.19058642769232392
10,dp_immediate,96,29,0,7.0603444262927,0.6076979111497153,6.574889099191458,2.5,6.510314702380553,7.319876799838054,0.7604166666666666,0.125,0.8645833333333334,14,5,3,3.9982171549314045,0.22752903634682298
10,dp_delayed_append,96,74,18,4.58326390691382,1.1021076960770504,3.307189138830738,2.9755951785595207,4.2823357881417445,4.726548651968856,0.3333333333333333,0.17708333333333334,0.21875,18,0,0,0.9095912324844388,0.22915308875963092
10,dp_delayed_recluster,96,73,17,4.366808204059845,0.9164317892662316,3.0618621784789726,2.9755951785595207,4.283989894076993,4.40763384712134,0.3020833333333333,0.17708333333333334,0.1875,6,2,0,1.1118844030449984,0.15182426432147622
10,oracle_birth,96,21,0,4.0803074663124566,0.7092782855211653,2.7003086243366083,2.9755951785595207,4.376573704742125,3.9237946981140164,0.3020833333333333,0.17708333333333334,0.14583333333333334,2,2,0,0.0,0.07938093412667513
11,fixed_broad_birth,96,246,0,5.4199374192940715,1.3309977319279738,3.8188130791298667,3.608439182435161,5.067678795853873,5.5877453641538315,0.4895833333333333,0.2604166666666667,0.2916666666666667,0,0,0,nan,0.17448677960783243
11,measurement_driven_birth,96,588,0,5.196323471951467,0.9798525187430378,4.5069390943299865,2.3935677693908453,5.364399823847971,5.110212686638448,0.4791666666666667,0.11458333333333333,0.40625,0,0,0,nan,0.1824360629543662
11,dp_immediate,96,30,0,7.181232434505002,0.7269337051753574,6.884463184107628,1.9094065395649333,6.397862251410099,7.542468311075017,0.9166666666666666,0.07291666666666667,0.9479166666666666,11,6,5,6.017703704240696,0.2082222462631762
11,dp_delayed_append,96,115,14,5.0427878007984255,0.9749575053379254,4.208127057650866,2.6020824993326657,4.911096453740953,5.1073602787397565,0.4479166666666667,0.13541666666666666,0.3541666666666667,14,0,0,0.621843525697607,0.20888492604717612
11,dp_delayed_recluster,96,115,14,4.883281725732936,0.9642477618385107,4.018187817080398,2.6020824993326657,4.911096453740953,4.869314780371298,0.4166666666666667,0.13541666666666666,0.3229166666666667,6,3,1,1.1506860815317488,0.17130921175703406
11,oracle_birth,96,27,0,4.084704195286277,0.7341491876015257,3.227486121839514,2.3935677693908453,4.010783880781456,4.121167173910298,0.3020833333333333,0.11458333333333333,0.20833333333333334,2,2,0,0.0,0.08404539711773396
12,fixed_broad_birth,96,229,0,4.612072361405168,0.661723608090356,2.7003086243366083,3.679900360969936,4.197240382755776,4.8060798770867565,0.3333333333333333,0.2708333333333333,0.14583333333333334,0,0,0,nan,0.1632147110067308
12,measurement_driven_birth,96,542,0,4.436065144305034,0.6386240139430277,3.4610932762158644,2.7003086243366083,4.196975551320543,4.550902004832215,0.3645833333333333,0.14583333333333334,0.23958333333333334,0,0,0,nan,0.16564690321683884
12,dp_immediate,96,29,0,7.011032103007645,0.4429873768748699,6.692657668420421,2.041241452319315,6.743977161475035,7.14081527186198,0.8333333333333334,0.08333333333333333,0.8958333333333334,11,7,6,7.935506098201411,0.20411812886595726
12,dp_delayed_append,96,80,16,4.095435320770352,0.7916799437146462,2.886751345948129,2.7950849718747373,4.011214445113469,4.136902831536724,0.28125,0.15625,0.16666666666666666,16,0,0,0.42013535815321207,0.20916720293462276
12,dp_delayed_recluster,96,80,16,3.959828377732362,0.7589954640364088,2.7003086243366083,2.7950849718747373,4.011214445113469,3.933883642063945,0.28125,0.15625,0.14583333333333334,6,2,0,1.297446336531718,0.15057444665580988
12,oracle_birth,96,24,0,3.508720291887812,0.5761522542163887,2.5,2.3935677693908453,3.3532904893525313,3.5839082824574167,0.23958333333333334,0.11458333333333333,0.125,2,2,0,0.0,0.08008520770817995
13,fixed_broad_birth,96,228,0,5.404694987534175,0.7515946879427138,3.4610932762158644,4.08248290463863,5.483779619207196,5.364715500974814,0.5104166666666666,0.3333333333333333,0.23958333333333334,0,0,0,nan,0.1588642718270421
13,measurement_driven_birth,96,554,0,4.887091562587274,0.6679550442295707,4.14578098794425,2.5,4.372872490321384,5.124889169861415,0.46875,0.125,0.34375,0,0,0,nan,0.1712259971536696
13,dp_immediate,96,38,0,5.997734727485137,1.0377805779392302,5.400617248673217,2.3935677693908453,6.50776955785272,5.725705238908525,0.6354166666666666,0.11458333333333333,0.5833333333333334,13,8,6,2.454379327929669,0.22483196528628469
13,dp_delayed_append,96,92,15,5.123214170718213,0.8523438893513422,4.14578098794425,2.886751345948129,4.547792198004743,5.387928936099237,0.4895833333333333,0.16666666666666666,0.34375,15,0,0,0.989743690290775,0.20386094972491264
13,dp_delayed_recluster,96,89,15,4.520265386111682,0.8007074960388046,3.38501600193165,2.886751345948129,4.547792198004743,4.506438927046798,0.375,0.16666666666666666,0.22916666666666666,6,2,0,1.256996533709942,0.15779209323227406
13,oracle_birth,96,20,0,3.737187473783141,0.6518462606588677,2.886751345948129,2.282177322938192,3.583586381951663,3.81166756720044,0.2708333333333333,0.10416666666666667,0.16666666666666666,2,2,0,0.0,0.07200545771047473
14,fixed_broad_birth,96,212,0,5.310664163647882,0.7739426286148007,3.5355339059327378,3.886407938787006,4.926838332296593,5.492527907283425,0.4895833333333333,0.3020833333333333,0.25,0,0,0,nan,0.1385346967726946
14,measurement_driven_birth,96,541,0,4.846110379764532,0.7537367884048564,4.269562819149833,2.165063509461097,5.228528550089687,4.643104922327388,0.4375,0.09375,0.3645833333333333,0,0,0,nan,0.15600112872198224
14,dp_immediate,96,36,0,7.349472634694549,0.6073834660169017,7.107800878846659,1.7677669529663689,6.777345194732149,7.619443422449344,0.9479166666666666,0.0625,1.0104166666666667,13,8,7,3.2353696473136377,0.2122015543282032
14,dp_delayed_append,96,79,18,4.888851573355729,0.9920700779864903,4.018187817080398,2.6020824993326657,5.0939627732011274,4.782998661098989,0.3958333333333333,0.13541666666666666,0.3229166666666667,18,0,0,0.2321657630055557,0.2101424247957766
14,dp_delayed_recluster,96,80,18,4.7111700561569325,0.9170368756833317,3.8188130791298667,2.6020824993326657,5.0939627732011274,4.5075998690727985,0.3645833333333333,0.13541666666666666,0.2916666666666667,7,2,0,2.0087931739504943,0.1543255290016532
14,oracle_birth,96,22,0,4.139533721577173,0.6848888708454062,3.5355339059327378,2.041241452319315,4.898565845310703,3.702112299443328,0.3125,0.08333333333333333,0.25,2,2,0,0.0,0.07278096815571189
15,fixed_broad_birth,96,228,0,4.905798625634244,0.7933222266360889,3.38501600193165,3.4610932762158644,5.35053501295288,4.66756657911753,0.3645833333333333,0.23958333333333334,0.22916666666666666,0,0,0,nan,0.16835616389289498
15,measurement_driven_birth,96,586,0,4.783092283000773,0.6943619044620855,4.14578098794425,2.282177322938192,5.494092623793419,4.3845673449203275,0.4270833333333333,0.10416666666666667,0.34375,0,0,0,nan,0.19310133485123515
15,dp_immediate,96,26,0,7.656378428020555,0.5355345924636118,7.534642216677136,1.25,6.396808460502861,8.214049957810536,1.1041666666666667,0.03125,1.1354166666666667,11,6,5,7.108388506578143,0.20662170881405473
15,dp_delayed_append,96,85,16,4.457557883985774,0.7739437678219252,3.5355339059327378,2.6020824993326657,5.20100653676206,4.0347861078258855,0.3229166666666667,0.13541666666666666,0.25,16,0,0,0.5323691063342595,0.2212348231114447
15,dp_delayed_recluster,96,87,16,4.336737727589208,0.7603469282037932,3.307189138830738,2.7003086243366083,5.20100653676206,3.832193455336327,0.3229166666666667,0.14583333333333334,0.21875,7,2,0,1.1934910513955128,0.17117143468931317
15,oracle_birth,96,24,0,3.736636770363908,0.6486814988643888,3.0618621784789726,2.041241452319315,4.377783703568546,3.3706359122335146,0.2708333333333333,0.08333333333333333,0.1875,2,2,0,0.0,0.08242595195770264
16,fixed_broad_birth,96,240,0,5.469957811161284,0.868200316296692,3.608439182435161,4.018187817080398,6.301169584467554,5.002828061978245,0.4791666666666667,0.3229166666666667,0.2604166666666667,0,0,0,nan,0.16565273189917207
16,measurement_driven_birth,96,601,0,5.313765761654985,0.7949464781166878,4.389855730355308,2.886751345948129,6.042629123026345,4.9089180575135005,0.46875,0.16666666666666666,0.3854166666666667,0,0,0,nan,0.18074085284024477
16,dp_immediate,96,36,0,6.652822137852104,0.7141725267013891,5.907269532815761,2.9755951785595207,7.526776788508302,6.169593113393208,0.6875,0.17708333333333334,0.6979166666666666,13,6,5,4.142654810010389,0.24083486571907997
16,dp_delayed_append,96,71,19,5.42732449284248,0.9000098984314293,4.269562819149833,3.227486121839514,6.416238735107795,4.85795399041232,0.46875,0.20833333333333334,0.3645833333333333,19,0,0,1.5600607260515178,0.24875346198678017
16,dp_delayed_recluster,96,71,18,5.32488284839276,0.8661470328072085,4.14578098794425,3.227486121839514,6.416238735107795,4.684816567456218,0.4270833333333333,0.20833333333333334,0.34375,8,2,0,1.959631573239676,0.18765476206317544
16,oracle_birth,96,23,0,3.8974040995025763,0.7787331901788656,2.886751345948129,2.5,4.022641723916486,3.833251211795586,0.25,0.125,0.16666666666666666,2,2,0,0.0,0.08463433617725968
17,fixed_broad_birth,96,221,0,4.918232675832971,0.86689829485998,3.227486121839514,3.608439182435161,4.7568995513003225,4.996946298477312,0.3645833333333333,0.2604166666666667,0.20833333333333334,0,0,0,nan,0.15471284510567784
17,measurement_driven_birth,96,549,0,4.909132999854605,0.8136871697780853,4.018187817080398,2.7003086243366083,4.738942526015978,4.992052892643551,0.4270833333333333,0.14583333333333334,0.3229166666666667,0,0,0,nan,0.17193994391709566
17,dp_immediate,96,31,0,7.033287015470731,0.7132972092023426,6.692657668420421,2.041241452319315,6.523799640599474,7.27466208752275,0.8333333333333334,0.08333333333333333,0.8958333333333334,13,6,5,8.517170676354148,0.22716840216889977
17,dp_delayed_append,96,72,16,4.250935495017699,0.9396555660460741,3.227486121839514,2.6020824993326657,4.409408930580121,4.169440647816225,0.3229166666666667,0.13541666666666666,0.20833333333333334,16,0,0,0.31627290749102593,0.2140593589283526
17,dp_delayed_recluster,96,72,16,4.191764677972094,0.9509071715093017,3.1457643480294792,2.6020824993326657,4.409408930580121,4.078589598709567,0.3125,0.13541666666666666,0.19791666666666666,6,2,0,1.8310473440111172,0.1471757641993463
17,oracle_birth,96,20,0,3.690800047591061,0.7753526023460832,2.9755951785595207,2.041241452319315,3.3878562151601868,3.833304399554973,0.2604166666666667,0.08333333333333333,0.17708333333333334,2,2,0,0.0,0.07768302969634533
