seed,spawn_interval,birth_events,tracker,rms_gospa,rms_missed,rms_false
48,8,12,fixed_broad_birth,5.022543022115896,3.1457643480294792,3.8188130791298667
48,8,12,measurement_driven_birth,4.75080980156812,3.952847075210474,2.5
48,8,12,dp_delayed_recluster,4.36021137306069,2.9755951785595207,3.0618621784789726
48,12,8,fixed_broad_birth,4.261461605938874,2.5,3.38501600193165
48,12,8,measurement_driven_birth,3.8104580170121998,3.1457643480294792,2.041241452319315
48,12,8,dp_delayed_recluster,3.817801556780786,2.7003086243366083,2.6020824993326657
48,16,6,fixed_broad_birth,3.6607528286070137,2.282177322938192,2.7950849718747373
48,16,6,measurement_driven_birth,3.3595699657352767,2.7003086243366083,1.9094065395649333
48,16,6,dp_delayed_recluster,3.3605564285646987,2.165063509461097,2.5
49,6,16,fixed_broad_birth,5.571003751586604,4.018187817080398,3.75
49,6,16,measurement_driven_birth,5.558705802552043,4.732423621500228,2.7950849718747373
49,6,16,dp_delayed_recluster,4.924770498946486,3.952847075210474,2.7950849718747373
49,8,12,fixed_broad_birth,5.174277039585021,3.5355339059327378,3.679900360969936
49,8,12,measurement_driven_birth,4.743894521467803,3.952847075210474,2.5
49,8,12,dp_delayed_recluster,4.574254570985205,3.608439182435161,2.7003086243366083
49,12,8,fixed_broad_birth,4.009255868709304,2.7003086243366083,2.886751345948129
49,12,8,measurement_driven_birth,3.9273811204209235,3.38501600193165,1.9094065395649333
49,12,8,dp_delayed_recluster,3.249481123379267,2.165063509461097,2.282177322938192
49,16,6,fixed_broad_birth,4.05400866690122,2.041241452319315,3.4610932762158644
49,16,6,measurement_driven_birth,3.4967556162817157,2.7003086243366083,2.165063509461097
49,16,6,dp_delayed_recluster,3.8599667114138736,2.5,2.886751345948129
50,6,16,fixed_broad_birth,4.981066436091534,3.1457643480294792,3.75
50,6,16,measurement_driven_birth,5.46142270789223,4.448782605013046,3.0618621784789726
50,6,16,dp_delayed_recluster,4.531911340475592,3.227486121839514,3.0618621784789726
50,8,12,fixed_broad_birth,4.75607038693702,3.1457643480294792,3.4610932762158644
50,8,12,measurement_driven_birth,4.736472072154743,3.952847075210474,2.5
50,8,12,dp_delayed_recluster,4.698558482273955,3.5355339059327378,2.9755951785595207
50,12,8,fixed_broad_birth,4.3145082995608,2.9755951785595207,3.0618621784789726
50,12,8,measurement_driven_birth,4.369248336578471,3.886407938787006,1.9094065395649333
50,12,8,dp_delayed_recluster,4.072131597326533,3.1457643480294792,2.5
50,16,6,fixed_broad_birth,4.062522450231572,2.282177322938192,3.307189138830738
50,16,6,measurement_driven_birth,3.793479573308633,2.886751345948129,2.3935677693908453
50,16,6,dp_delayed_recluster,3.727986121709957,2.3935677693908453,2.7950849718747373
51,6,16,fixed_broad_birth,5.751517611757974,4.018187817080398,4.018187817080398
51,6,16,measurement_driven_birth,5.508858642126365,4.5069390943299865,3.0618621784789726
51,6,16,dp_delayed_recluster,5.474339174412304,4.08248290463863,3.5355339059327378
51,8,12,fixed_broad_birth,5.214010676175008,3.38501600193165,3.886407938787006
51,8,12,measurement_driven_birth,4.7343141307042,3.8188130791298667,2.7003086243366083
51,8,12,dp_delayed_recluster,5.080106374143437,3.75,3.307189138830738
51,12,8,fixed_broad_birth,4.434959602068913,2.9755951785595207,3.227486121839514
51,12,8,measurement_driven_birth,3.863015241687871,3.38501600193165,1.7677669529663689
51,12,8,dp_delayed_recluster,4.144672606715762,3.307189138830738,2.3935677693908453
51,16,6,fixed_broad_birth,3.7275939947554284,1.9094065395649333,3.1457643480294792
51,16,6,measurement_driven_birth,3.191939032364338,2.6020824993326657,1.7677669529663689
51,16,6,dp_delayed_recluster,3.201492627682558,1.7677669529663689,2.6020824993326657
52,6,16,fixed_broad_birth,5.322204626923125,4.14578098794425,3.1457643480294792
52,6,16,measurement_driven_birth,5.923041235885793,5.253966755382705,2.6020824993326657
52,6,16,dp_delayed_recluster,4.755283577857317,4.018187817080398,2.282177322938192
52,8,12,fixed_broad_birth,4.392644656582469,3.1457643480294792,2.9755951785595207
52,8,12,measurement_driven_birth,4.99404903085584,4.14578098794425,2.7003086243366083
52,8,12,dp_delayed_recluster,3.966212819838686,2.9755951785595207,2.5
52,12,8,fixed_broad_birth,4.137215161561712,2.3935677693908453,3.307189138830738
52,12,8,measurement_driven_birth,4.118161320638024,3.0618621784789726,2.6020824993326657
52,12,8,dp_delayed_recluster,3.916310650082944,2.7950849718747373,2.6020824993326657
52,16,6,fixed_broad_birth,3.581127950388552,1.9094065395649333,2.9755951785595207
52,16,6,measurement_driven_birth,3.2697082227650296,2.6020824993326657,1.9094065395649333
52,16,6,dp_delayed_recluster,3.27180403454582,2.165063509461097,2.3935677693908453
53,6,16,fixed_broad_birth,5.483189240754813,3.608439182435161,4.018187817080398
53,6,16,measurement_driven_birth,5.328140508783411,4.269562819149833,3.0618621784789726
53,6,16,dp_delayed_recluster,5.042247736062438,3.8188130791298667,3.1457643480294792
53,8,12,fixed_broad_birth,4.871595695407087,3.1457643480294792,3.608439182435161
53,8,12,measurement_driven_birth,4.96075764508499,4.14578098794425,2.6020824993326657
53,8,12,dp_delayed_recluster,4.86651030249194,4.018187817080398,2.6020824993326657
53,12,8,fixed_broad_birth,4.425972360542591,3.38501600193165,2.5
53,12,8,measurement_driven_birth,4.301916217236343,3.75,2.041241452319315
53,12,8,dp_delayed_recluster,3.6701262835975377,2.7003086243366083,2.041241452319315
53,16,6,fixed_broad_birth,3.781186897257684,2.5,2.7950849718747373
53,16,6,measurement_driven_birth,3.4938353804125453,2.886751345948129,1.9094065395649333
53,16,6,dp_delayed_recluster,3.2744161388716795,2.5,2.041241452319315
54,6,16,fixed_broad_birth,5.8314608634253,3.38501600193165,4.677071733467427
54,6,16,measurement_driven_birth,5.404535515565369,4.269562819149833,3.227486121839514
54,6,16,dp_delayed_recluster,4.962063582601647,3.227486121839514,3.679900360969936
54,8,12,fixed_broad_birth,5.2905729252933105,2.886751345948129,4.269562819149833
54,8,12,measurement_driven_birth,4.341144844196223,3.679900360969936,2.165063509461097
54,8,12,dp_delayed_recluster,4.195817271129103,2.886751345948129,2.7950849718747373
54,12,8,fixed_broad_birth,4.949492257944144,2.5,4.208127057650866
54,12,8,measurement_driven_birth,3.810724453626963,3.307189138830738,1.7677669529663689
54,12,8,dp_delayed_recluster,4.8375052570434915,3.8188130791298667,2.886751345948129
54,16,6,fixed_broad_birth,4.25840471905885,2.886751345948129,3.0618621784789726
54,16,6,measurement_driven_birth,3.9216523502972698,3.4610932762158644,1.7677669529663689
54,16,6,dp_delayed_recluster,3.6765327855439494,2.6020824993326657,2.5
55,6,16,fixed_broad_birth,5.631660469460624,3.8188130791298667,3.886407938787006
55,6,16,measurement_driven_birth,5.744602681648737,4.841229182759271,2.7950849718747373
55,6,16,dp_delayed_recluster,5.391470961921138,4.14578098794425,3.227486121839514
55,8,12,fixed_broad_birth,5.113500293814054,3.75,3.38501600193165
55,8,12,measurement_driven_birth,5.056095976434807,4.389855730355308,2.3935677693908453
55,8,12,dp_delayed_recluster,4.409818195621624,3.8188130791298667,2.041241452319315
55,12,8,fixed_broad_birth,3.8894006177828215,2.165063509461097,3.1457643480294792
55,12,8,measurement_driven_birth,4.003090006690297,3.0618621784789726,2.5
55,12,8,dp_delayed_recluster,3.7343448477276713,2.3935677693908453,2.7003086243366083
55,16,6,fixed_broad_birth,3.657477428625049,2.7003086243366083,2.3935677693908453
55,16,6,measurement_driven_birth,3.776987585845286,3.0618621784789726,2.165063509461097
55,16,6,dp_delayed_recluster,4.063389002464752,3.4610932762158644,2.041241452319315
56,6,16,fixed_broad_birth,5.362695034118459,3.886407938787006,3.4610932762158644
56,6,16,measurement_driven_birth,5.71007469112891,4.947642536265799,2.7003086243366083
56,6,16,dp_delayed_recluster,5.162293859700027,4.08248290463863,2.886751345948129
56,8,12,fixed_broad_birth,4.709803445631733,3.38501600193165,3.1457643480294792
56,8,12,measurement_driven_birth,5.36597152220376,4.564354645876384,2.7003086243366083
56,8,12,dp_delayed_recluster,4.3575424159946765,3.38501600193165,2.6020824993326657
56,12,8,fixed_broad_birth,4.781290281905723,2.7003086243366083,3.886407938787006
56,12,8,measurement_driven_birth,3.9392105217118223,3.38501600193165,1.9094065395649333
56,12,8,dp_delayed_recluster,5.346894649633691,4.448782605013046,2.7950849718747373
56,16,6,fixed_broad_birth,4.372487276895245,2.165063509461097,3.75
56,16,6,measurement_driven_birth,3.274090645043059,2.7003086243366083,1.7677669529663689
56,16,6,dp_delayed_recluster,3.9999705449579817,2.7950849718747373,2.7950849718747373
57,6,16,fixed_broad_birth,5.185384050172827,3.38501600193165,3.679900360969936
57,6,16,measurement_driven_birth,5.227333142476977,4.5069390943299865,2.5
57,6,16,dp_delayed_recluster,5.010727368308013,4.018187817080398,2.7950849718747373
57,8,12,fixed_broad_birth,4.821864134563537,2.9755951785595207,3.608439182435161
57,8,12,measurement_driven_birth,4.623755296725135,3.75,2.6020824993326657
57,8,12,dp_delayed_recluster,4.089258908943515,2.886751345948129,2.7950849718747373
57,12,8,fixed_broad_birth,4.285110558416071,2.3935677693908453,3.38501600193165
57,12,8,measurement_driven_birth,3.9252974642162717,3.227486121839514,2.165063509461097
57,12,8,dp_delayed_recluster,3.7505503779188833,2.7003086243366083,2.5
57,16,6,fixed_broad_birth,3.5825617250342257,2.041241452319315,2.886751345948129
57,16,6,measurement_driven_birth,3.2695483037431647,2.6020824993326657,1.9094065395649333
57,16,6,dp_delayed_recluster,3.2043523000703256,2.041241452319315,2.3935677693908453
58,6,16,fixed_broad_birth,5.071856671455731,2.9755951785595207,3.952847075210474
58,6,16,measurement_driven_birth,5.175980194719434,4.269562819149833,2.7950849718747373
58,6,16,dp_delayed_recluster,4.316987132802522,3.1457643480294792,2.7950849718747373
58,8,12,fixed_broad_birth,5.347831916906273,3.1457643480294792,4.269562819149833
58,8,12,measurement_driven_birth,4.773924092295158,3.886407938787006,2.7003086243366083
58,8,12,dp_delayed_recluster,4.272802500775297,2.9755951785595207,2.9755951785595207
58,12,8,fixed_broad_birth,4.433476683008502,2.6020824993326657,3.5355339059327378
58,12,8,measurement_driven_birth,3.7971144581194065,3.227486121839514,1.9094065395649333
58,12,8,dp_delayed_recluster,3.8002382658657674,2.6020824993326657,2.7003086243366083
58,16,6,fixed_broad_birth,4.190825673471256,2.5,3.307189138830738
58,16,6,measurement_driven_birth,3.2769295941038643,2.7950849718747373,1.613743060919757
58,16,6,dp_delayed_recluster,3.515147368917627,2.5,2.3935677693908453
59,6,16,fixed_broad_birth,6.094309225395585,3.952847075210474,4.564354645876384
59,6,16,measurement_driven_birth,5.911433326878466,4.841229182759271,3.307189138830738
59,6,16,dp_delayed_recluster,5.4230512431780715,3.952847075210474,3.608439182435161
59,8,12,fixed_broad_birth,5.030027828924919,2.886751345948129,4.018187817080398
59,8,12,measurement_driven_birth,4.465682112830187,3.608439182435161,2.5
59,8,12,dp_delayed_recluster,3.985191482216967,2.6020824993326657,2.886751345948129
59,12,8,fixed_broad_birth,4.389211559251084,2.6020824993326657,3.4610932762158644
59,12,8,measurement_driven_birth,4.078261517556247,3.227486121839514,2.3935677693908453
59,12,8,dp_delayed_recluster,3.742950388310645,2.3935677693908453,2.7950849718747373
59,16,6,fixed_broad_birth,3.8469902507675724,2.165063509461097,3.0618621784789726
59,16,6,measurement_driven_birth,3.7476551652712953,3.0618621784789726,2.041241452319315
59,16,6,dp_delayed_recluster,3.280054136867724,1.9094065395649333,2.6020824993326657
60,6,16,fixed_broad_birth,5.340067635188463,3.679900360969936,3.75
60,6,16,measurement_driven_birth,5.221271763711378,4.389855730355308,2.7003086243366083
60,6,16,dp_delayed_recluster,4.472577721518925,3.307189138830738,2.886751345948129
60,8,12,fixed_broad_birth,4.8545226023778225,3.0618621784789726,3.679900360969936
60,8,12,measurement_driven_birth,4.844098469520004,4.018187817080398,2.6020824993326657
60,8,12,dp_delayed_recluster,4.696953378407431,3.38501600193165,3.1457643480294792
60,12,8,fixed_broad_birth,4.144951030939801,2.165063509461097,3.4610932762158644
60,12,8,measurement_driven_birth,3.7239027542717356,3.0618621784789726,2.041241452319315
60,12,8,dp_delayed_recluster,3.5091391821734903,2.282177322938192,2.6020824993326657
60,16,6,fixed_broad_birth,3.6508283720753205,2.041241452319315,2.9755951785595207
60,16,6,measurement_driven_birth,3.4257180872229385,2.7003086243366083,2.041241452319315
60,16,6,dp_delayed_recluster,3.3482672203136588,2.282177322938192,2.3935677693908453
61,6,16,fixed_broad_birth,5.468049443788513,3.8188130791298667,3.75
61,6,16,measurement_driven_birth,5.461587544766088,4.621056877670591,2.7950849718747373
61,6,16,dp_delayed_recluster,4.8628989715249915,3.5355339059327378,3.1457643480294792
61,8,12,fixed_broad_birth,4.687154411301724,2.9755951785595207,3.5355339059327378
61,8,12,measurement_driven_birth,4.836469636381323,3.886407938787006,2.7950849718747373
61,8,12,dp_delayed_recluster,4.250585406816121,2.886751345948129,2.9755951785595207
61,12,8,fixed_broad_birth,4.609789283408236,2.282177322938192,3.952847075210474
61,12,8,measurement_driven_birth,3.9296875283216726,3.0618621784789726,2.3935677693908453
61,12,8,dp_delayed_recluster,3.7419295462728432,2.282177322938192,2.886751345948129
61,16,6,fixed_broad_birth,3.644516375924496,2.165063509461097,2.886751345948129
61,16,6,measurement_driven_birth,3.5035414598856893,2.7950849718747373,2.041241452319315
61,16,6,dp_delayed_recluster,3.26601350619064,2.165063509461097,2.3935677693908453
62,6,16,fixed_broad_birth,5.1176562805816035,3.5355339059327378,3.4610932762158644
62,6,16,measurement_driven_birth,5.514477887545906,4.621056877670591,2.886751345948129
62,6,16,dp_delayed_recluster,4.531386925583771,3.608439182435161,2.6020824993326657
62,8,12,fixed_broad_birth,4.6473020001543635,2.9755951785595207,3.4610932762158644
62,8,12,measurement_driven_birth,4.746577417454411,4.08248290463863,2.282177322938192
62,8,12,dp_delayed_recluster,4.146066837561356,2.9755951785595207,2.7003086243366083
62,12,8,fixed_broad_birth,4.331779948879499,2.165063509461097,3.679900360969936
62,12,8,measurement_driven_birth,3.4293899679412942,2.886751345948129,1.7677669529663689
62,12,8,dp_delayed_recluster,3.361462402347325,2.041241452319315,2.6020824993326657
62,16,6,fixed_broad_birth,3.699687082743065,2.041241452319315,2.9755951785595207
62,16,6,measurement_driven_birth,3.6514142479911333,2.7950849718747373,2.282177322938192
62,16,6,dp_delayed_recluster,3.437534287469716,2.282177322938192,2.5
63,6,16,fixed_broad_birth,5.290849815792677,3.679900360969936,3.5355339059327378
63,6,16,measurement_driven_birth,5.4802070876876225,4.564354645876384,2.886751345948129
63,6,16,dp_delayed_recluster,5.615139100976949,4.564354645876384,2.9755951785595207
63,8,12,fixed_broad_birth,5.323648661854655,3.8188130791298667,3.5355339059327378
63,8,12,measurement_driven_birth,5.117303334983714,4.389855730355308,2.5
63,8,12,dp_delayed_recluster,4.720749695642461,3.4610932762158644,2.9755951785595207
63,12,8,fixed_broad_birth,3.913742544296455,2.041241452319315,3.0618621784789726
63,12,8,measurement_driven_birth,3.747643008535816,3.1457643480294792,1.9094065395649333
63,12,8,dp_delayed_recluster,3.6812417269621904,2.282177322938192,2.6020824993326657
63,16,6,fixed_broad_birth,3.926277345263228,2.886751345948129,2.6020824993326657
63,16,6,measurement_driven_birth,3.8544138428213697,3.38501600193165,1.7677669529663689
63,16,6,dp_delayed_recluster,3.4366116204069392,2.886751345948129,1.7677669529663689
64,6,16,fixed_broad_birth,5.335859140585571,3.886407938787006,3.5355339059327378
64,6,16,measurement_driven_birth,5.651357856445326,4.894725051862804,2.7003086243366083
64,6,16,dp_delayed_recluster,4.870419782005534,3.8188130791298667,2.886751345948129
64,8,12,fixed_broad_birth,4.402155431151127,3.227486121839514,2.886751345948129
64,8,12,measurement_driven_birth,4.683053310894935,3.886407938787006,2.5
64,8,12,dp_delayed_recluster,3.9015012457796354,3.1457643480294792,2.165063509461097
64,12,8,fixed_broad_birth,3.658427295180212,2.5,2.6020824993326657
64,12,8,measurement_driven_birth,3.5074145938073205,3.0618621784789726,1.613743060919757
64,12,8,dp_delayed_recluster,3.132827597383323,2.5,1.7677669529663689
64,16,6,fixed_broad_birth,3.722889322131202,2.165063509461097,2.9755951785595207
64,16,6,measurement_driven_birth,3.6737254477688235,3.1457643480294792,1.7677669529663689
64,16,6,dp_delayed_recluster,3.194756104227789,2.165063509461097,2.282177322938192
65,6,16,fixed_broad_birth,5.358305236808589,3.8188130791298667,3.5355339059327378
65,6,16,measurement_driven_birth,5.720293909463561,4.7871355387816905,2.886751345948129
65,6,16,dp_delayed_recluster,4.970144682115012,3.952847075210474,2.7950849718747373
65,8,12,fixed_broad_birth,4.623850023964868,3.4610932762158644,2.9755951785595207
65,8,12,measurement_driven_birth,4.9957184936179715,4.389855730355308,2.282177322938192
65,8,12,dp_delayed_recluster,4.344087968686209,3.4610932762158644,2.5
65,12,8,fixed_broad_birth,4.348586777078861,2.7003086243366083,3.307189138830738
65,12,8,measurement_driven_birth,4.145613831384516,3.38501600193165,2.282177322938192
65,12,8,dp_delayed_recluster,3.9657907079316823,2.9755951785595207,2.5
65,16,6,fixed_broad_birth,4.1842060300115955,2.5,3.307189138830738
65,16,6,measurement_driven_birth,3.5876918363272936,3.227486121839514,1.4433756729740645
65,16,6,dp_delayed_recluster,3.441461326318885,2.5,2.282177322938192
66,6,16,fixed_broad_birth,5.459893918223808,3.8188130791298667,3.75
66,6,16,measurement_driven_birth,5.4769095314118195,4.5069390943299865,2.9755951785595207
66,6,16,dp_delayed_recluster,4.801558116036331,3.679900360969936,2.886751345948129
66,8,12,fixed_broad_birth,4.9098595161559375,3.227486121839514,3.608439182435161
66,8,12,measurement_driven_birth,4.682936714756499,3.886407938787006,2.5
66,8,12,dp_delayed_recluster,4.292570023481307,2.9755951785595207,2.9755951785595207
66,12,8,fixed_broad_birth,4.778370428008631,2.7003086243366083,3.886407938787006
66,12,8,measurement_driven_birth,4.3110948793874435,3.608439182435161,2.282177322938192
66,12,8,dp_delayed_recluster,4.109210651357998,3.0618621784789726,2.5
66,16,6,fixed_broad_birth,3.9865317242212406,1.9094065395649333,3.307189138830738
66,16,6,measurement_driven_birth,3.567461069685093,2.9755951785595207,1.9094065395649333
66,16,6,dp_delayed_recluster,3.0753359076181117,1.9094065395649333,2.165063509461097
67,6,16,fixed_broad_birth,5.359346421651025,3.4610932762158644,3.8188130791298667
67,6,16,measurement_driven_birth,5.515689037284357,4.621056877670591,2.886751345948129
67,6,16,dp_delayed_recluster,4.941379823940057,3.38501600193165,3.38501600193165
67,8,12,fixed_broad_birth,5.042496704273208,2.886751345948129,4.018187817080398
67,8,12,measurement_driven_birth,4.912238252639466,3.8188130791298667,2.9755951785595207
67,8,12,dp_delayed_recluster,4.3462216160077665,2.9755951785595207,3.0618621784789726
67,12,8,fixed_broad_birth,3.6219068635692717,2.041241452319315,2.886751345948129
67,12,8,measurement_driven_birth,3.663612393450037,2.886751345948129,2.165063509461097
67,12,8,dp_delayed_recluster,3.501606220242228,2.3935677693908453,2.3935677693908453
67,16,6,fixed_broad_birth,4.112870621052623,2.6020824993326657,3.1457643480294792
67,16,6,measurement_driven_birth,3.344861176440642,2.7950849718747373,1.7677669529663689
67,16,6,dp_delayed_recluster,3.101350368507029,2.041241452319315,2.282177322938192
68,6,16,fixed_broad_birth,5.755149167509401,3.952847075210474,4.08248290463863
68,6,16,measurement_driven_birth,5.6950996066655755,5.0,2.6020824993326657
68,6,16,dp_delayed_recluster,5.052384212971593,3.952847075210474,2.9755951785595207
68,8,12,fixed_broad_birth,4.86142739214357,3.227486121839514,3.4610932762158644
68,8,12,measurement_driven_birth,4.899621739664752,4.269562819149833,2.282177322938192
68,8,12,dp_delayed_recluster,4.923569324098365,3.886407938787006,2.886751345948129
68,12,8,fixed_broad_birth,4.140598597861257,2.5,3.227486121839514
68,12,8,measurement_driven_birth,3.5410643742812713,2.9755951785595207,1.7677669529663689
68,12,8,dp_delayed_recluster,3.6788070898578487,2.6020824993326657,2.5
68,16,6,fixed_broad_birth,4.250726184344728,2.165063509461097,3.608439182435161
68,16,6,measurement_driven_birth,3.653942996577486,2.7950849718747373,2.282177322938192
68,16,6,dp_delayed_recluster,3.4343049918163273,2.165063509461097,2.6020824993326657
69,6,16,fixed_broad_birth,5.8866243327638355,3.952847075210474,4.269562819149833
69,6,16,measurement_driven_birth,5.599704886509675,4.677071733467427,2.9755951785595207
69,6,16,dp_delayed_recluster,4.958246009050112,3.75,3.0618621784789726
69,8,12,fixed_broad_birth,4.847288923822505,3.0618621784789726,3.679900360969936
69,8,12,measurement_driven_birth,4.618676908838582,3.886407938787006,2.3935677693908453
69,8,12,dp_delayed_recluster,4.087521342606228,3.0618621784789726,2.6020824993326657
69,12,8,fixed_broad_birth,4.374502027557354,3.1457643480294792,2.9755951785595207
69,12,8,measurement_driven_birth,4.485170548133831,3.952847075210474,2.041241452319315
69,12,8,dp_delayed_recluster,3.6797595933282845,3.0618621784789726,1.9094065395649333
69,16,6,fixed_broad_birth,3.263924672046893,2.165063509461097,2.3935677693908453
69,16,6,measurement_driven_birth,3.2579473961853602,2.7950849718747373,1.613743060919757
69,16,6,dp_delayed_recluster,3.0132267815371585,2.165063509461097,2.041241452319315
70,6,16,fixed_broad_birth,5.120943291443302,3.307189138830738,3.75
70,6,16,measurement_driven_birth,5.284920162808164,4.5069390943299865,2.6020824993326657
70,6,16,dp_delayed_recluster,4.660378087955438,3.38501600193165,3.0618621784789726
70,8,12,fixed_broad_birth,4.6799248334543755,2.7950849718747373,3.608439182435161
70,8,12,measurement_driven_birth,4.572278943360542,3.75,2.5
70,8,12,dp_delayed_recluster,4.522929079712908,3.608439182435161,2.5
70,12,8,fixed_broad_birth,4.338124055580273,2.7003086243366083,3.307189138830738
70,12,8,measurement_driven_birth,3.7294203884601265,3.227486121839514,1.7677669529663689
70,12,8,dp_delayed_recluster,3.6765497709084323,2.6020824993326657,2.5
70,16,6,fixed_broad_birth,3.940657279678129,2.282177322938192,3.0618621784789726
70,16,6,measurement_driven_birth,3.3045002187202863,2.7950849718747373,1.613743060919757
70,16,6,dp_delayed_recluster,3.1103507375523414,2.165063509461097,2.165063509461097
71,6,16,fixed_broad_birth,5.527549809360676,3.8188130791298667,3.886407938787006
71,6,16,measurement_driven_birth,5.220222406691166,4.330127018922194,2.7950849718747373
71,6,16,dp_delayed_recluster,4.556083050971169,3.307189138830738,2.9755951785595207
71,8,12,fixed_broad_birth,4.971572251902278,2.9755951785595207,3.75
71,8,12,measurement_driven_birth,4.535364768886529,3.679900360969936,2.5
71,8,12,dp_delayed_recluster,4.1998929271894605,2.9755951785595207,2.7950849718747373
71,12,8,fixed_broad_birth,4.117776362001517,2.886751345948129,2.886751345948129
71,12,8,measurement_driven_birth,4.357690115662425,3.679900360969936,2.282177322938192
71,12,8,dp_delayed_recluster,3.7119315348155713,2.7003086243366083,2.5
71,16,6,fixed_broad_birth,4.242361024651233,2.7003086243366083,3.227486121839514
71,16,6,measurement_driven_birth,3.851962417943425,3.227486121839514,2.041241452319315
71,16,6,dp_delayed_recluster,3.5809811789000956,2.165063509461097,2.7950849718747373
72,6,16,fixed_broad_birth,5.7010315954284385,3.75,4.14578098794425
72,6,16,measurement_driven_birth,5.722212644637514,4.894725051862804,2.7950849718747373
72,6,16,dp_delayed_recluster,5.334653900781985,4.018187817080398,3.307189138830738
72,8,12,fixed_broad_birth,4.8389293033514145,3.0618621784789726,3.679900360969936
72,8,12,measurement_driven_birth,4.504113001726372,3.679900360969936,2.5
72,8,12,dp_delayed_recluster,4.265121872378318,2.9755951785595207,2.9755951785595207
72,12,8,fixed_broad_birth,3.584959894879941,2.165063509461097,2.7950849718747373
72,12,8,measurement_driven_birth,3.4277494355868146,2.886751345948129,1.7677669529663689
72,12,8,dp_delayed_recluster,3.199952574224941,2.165063509461097,2.282177322938192
72,16,6,fixed_broad_birth,3.9887002554857047,2.7003086243366083,2.886751345948129
72,16,6,measurement_driven_birth,3.919721710098124,3.38501600193165,1.9094065395649333
72,16,6,dp_delayed_recluster,3.4410968240247866,2.3935677693908453,2.3935677693908453
73,6,16,fixed_broad_birth,5.436188349657995,3.886407938787006,3.679900360969936
73,6,16,measurement_driven_birth,5.379325649518994,4.677071733467427,2.5
73,6,16,dp_delayed_recluster,4.938169079468265,3.75,3.0618621784789726
73,8,12,fixed_broad_birth,5.029080452394522,2.9755951785595207,3.886407938787006
73,8,12,measurement_driven_birth,4.574692583107504,3.75,2.3935677693908453
73,8,12,dp_delayed_recluster,4.604467637857356,3.1457643480294792,3.1457643480294792
73,12,8,fixed_broad_birth,3.774032957468646,2.282177322938192,2.886751345948129
73,12,8,measurement_driven_birth,3.8078068461757546,3.227486121839514,1.9094065395649333
73,12,8,dp_delayed_recluster,3.524227851568006,2.6020824993326657,2.282177322938192
73,16,6,fixed_broad_birth,3.7158759790466105,1.9094065395649333,2.9755951785595207
73,16,6,measurement_driven_birth,3.057439350890311,2.3935677693908453,1.7677669529663689
73,16,6,dp_delayed_recluster,3.2270221897067253,1.9094065395649333,2.5
74,6,16,fixed_broad_birth,5.134185637527286,3.5355339059327378,3.608439182435161
74,6,16,measurement_driven_birth,5.173027498644458,4.330127018922194,2.7003086243366083
74,6,16,dp_delayed_recluster,4.656494618670335,3.608439182435161,2.7950849718747373
74,8,12,fixed_broad_birth,5.357396924704068,3.5355339059327378,3.952847075210474
74,8,12,measurement_driven_birth,5.347004392122313,4.564354645876384,2.7003086243366083
74,8,12,dp_delayed_recluster,4.50175637969181,3.4610932762158644,2.7950849718747373
74,12,8,fixed_broad_birth,4.850984121579418,3.1457643480294792,3.608439182435161
74,12,8,measurement_driven_birth,4.200386650911967,3.5355339059327378,2.165063509461097
74,12,8,dp_delayed_recluster,3.9586336477437736,2.7003086243366083,2.7950849718747373
74,16,6,fixed_broad_birth,4.1355739138440875,2.6020824993326657,3.1457643480294792
74,16,6,measurement_driven_birth,3.3496459404013663,2.7950849718747373,1.7677669529663689
74,16,6,dp_delayed_recluster,3.5785345578155083,2.5,2.5
75,6,16,fixed_broad_birth,5.889855842814583,4.018187817080398,4.208127057650866
75,6,16,measurement_driven_birth,5.700920372218611,4.894725051862804,2.7950849718747373
75,6,16,dp_delayed_recluster,4.819658875808671,3.8188130791298667,2.7950849718747373
75,8,12,fixed_broad_birth,4.652379988699181,2.7950849718747373,3.608439182435161
75,8,12,measurement_driven_birth,4.584097396748459,3.608439182435161,2.7003086243366083
75,8,12,dp_delayed_recluster,4.161965953078609,2.886751345948129,2.886751345948129
75,12,8,fixed_broad_birth,3.7781052369769803,2.5,2.7003086243366083
75,12,8,measurement_driven_birth,3.4580258160708914,2.886751345948129,1.7677669529663689
75,12,8,dp_delayed_recluster,3.38378876504159,2.5,2.165063509461097
75,16,6,fixed_broad_birth,3.592990233727482,1.9094065395649333,2.9755951785595207
75,16,6,measurement_driven_birth,3.0265144420619934,2.6020824993326657,1.4433756729740645
75,16,6,dp_delayed_recluster,3.1259081873412926,1.9094065395649333,2.3935677693908453
76,6,16,fixed_broad_birth,5.522589791103051,3.75,3.886407938787006
76,6,16,measurement_driven_birth,5.9822108001456336,5.0518148554092255,3.0618621784789726
76,6,16,dp_delayed_recluster,5.552674847758085,4.269562819149833,3.38501600193165
76,8,12,fixed_broad_birth,4.802237295234698,3.38501600193165,3.307189138830738
76,8,12,measurement_driven_birth,4.6952901409007515,4.018187817080398,2.282177322938192
76,8,12,dp_delayed_recluster,4.6393416814360355,3.75,2.6020824993326657
76,12,8,fixed_broad_birth,4.440387398484668,2.7003086243366083,3.4610932762158644
76,12,8,measurement_driven_birth,4.18632195360361,3.38501600193165,2.3935677693908453
76,12,8,dp_delayed_recluster,3.611198556937932,2.282177322938192,2.7003086243366083
