seed,tracker,scans,total_births,total_confirmed_births,rms_gospa,rms_localization,rms_missed,rms_false,early_rms_gospa,late_rms_gospa,mean_cardinality_error,mean_false_targets,mean_missed_targets,final_birth_atoms,recurrent_birth_atoms,spurious_birth_atoms,birth_region_error,runtime_seconds
12,pmbm_oracle,96,NaN,NaN,3.12590400327,0.629504438175,0.721687836487,2.97559517856,3.12322194659,3.12724416902,0.1875,0.177083333333,0.0104166666667,NaN,NaN,NaN,NaN,6.6588909626
13,pmbm_broad,96,NaN,NaN,4.83495841293,0.678348131937,4.01818781708,2.60208249933,4.372868641,5.05017269075,0.458333333333,0.135416666667,0.322916666667,NaN,NaN,NaN,NaN,145.652523041
13,pmbm_oracle,96,NaN,NaN,3.22299635475,0.701335988959,1.25,2.88675134595,3.59097611925,3.02225139748,0.177083333333,0.166666666667,0.03125,NaN,NaN,NaN,NaN,6.71632099152
14,pmbm_broad,96,NaN,NaN,4.85331046848,0.798721376216,4.14578098794,2.39356776939,4.94181895368,4.80844532773,0.416666666667,0.114583333333,0.34375,NaN,NaN,NaN,NaN,157.801844835
14,pmbm_oracle,96,NaN,NaN,3.20244993294,0.938448492452,1.44337567297,2.70030862434,3.96124085541,2.74550793155,0.166666666667,0.145833333333,0.0416666666667,NaN,NaN,NaN,NaN,6.96247005463
15,pmbm_broad,96,NaN,NaN,4.72695140852,0.684886573443,4.08248290464,2.28217732294,5.34684367084,4.38426000683,0.4375,0.104166666667,0.333333333333,NaN,NaN,NaN,NaN,248.912593842
15,pmbm_oracle,96,NaN,NaN,3.45397303745,0.686728774795,1.76776695297,2.88675134595,4.01454563201,3.13633644551,0.229166666667,0.166666666667,0.0625,NaN,NaN,NaN,NaN,7.56064581871
16,pmbm_broad,96,NaN,NaN,5.16690962276,0.809498846858,4.14578098794,2.97559517856,5.9133750736,4.74988738752,0.416666666667,0.177083333333,0.34375,NaN,NaN,NaN,NaN,266.012212038
16,pmbm_oracle,96,NaN,NaN,3.40861928658,0.82533959121,1.44337567297,2.97559517856,3.63254074108,3.29095002141,0.21875,0.177083333333,0.0416666666667,NaN,NaN,NaN,NaN,7.67449307442
17,pmbm_broad,96,NaN,NaN,4.69199045876,0.812777828482,3.88640793879,2.5,4.57110619175,4.7512793845,0.385416666667,0.125,0.302083333333,NaN,NaN,NaN,NaN,203.234593868
17,pmbm_oracle,96,NaN,NaN,2.81896081446,0.809242489487,1.25,2.39356776939,2.61494761708,2.91561907494,0.145833333333,0.114583333333,0.03125,NaN,NaN,NaN,NaN,6.20181298256
18,pmbm_broad,96,NaN,NaN,4.80389512387,0.825575573656,4.20812705765,2.16506350946,4.88567743514,4.7624773534,0.447916666667,0.09375,0.354166666667,NaN,NaN,NaN,NaN,221.271960974
18,pmbm_oracle,96,NaN,NaN,3.24869999116,0.811306538369,1.76776695297,2.60208249933,2.28062137511,3.6373700005,0.197916666667,0.135416666667,0.0625,NaN,NaN,NaN,NaN,6.21649193764
19,pmbm_broad,96,NaN,NaN,4.99951146619,0.718295366733,4.14578098794,2.70030862434,5.33673684572,4.82206307202,0.46875,0.145833333333,0.34375,NaN,NaN,NaN,NaN,205.571820021
19,pmbm_oracle,96,NaN,NaN,3.61655740194,0.761240725086,1.90940653956,2.97559517856,4.18594399504,3.29517337898,0.25,0.177083333333,0.0729166666667,NaN,NaN,NaN,NaN,6.39305901527
20,pmbm_broad,96,NaN,NaN,5.06249730508,0.79301889258,4.26956281915,2.60208249933,5.04780429966,5.0698278395,0.479166666667,0.135416666667,0.364583333333,NaN,NaN,NaN,NaN,142.597639084
20,pmbm_oracle,96,NaN,NaN,3.31908984367,0.774397006489,2.04124145232,2.5,3.12767127072,3.41077297641,0.1875,0.125,0.0833333333333,NaN,NaN,NaN,NaN,5.40435385704
21,pmbm_broad,96,NaN,NaN,5.30255143113,1.01671940396,4.56435464588,2.5,5.03094465244,5.43326563603,0.5,0.125,0.416666666667,NaN,NaN,NaN,NaN,147.72507
21,pmbm_oracle,96,NaN,NaN,3.56290244306,0.845640084243,2.28217732294,2.60208249933,2.86635019445,3.86437951158,0.21875,0.135416666667,0.104166666667,NaN,NaN,NaN,NaN,5.65386080742
22,pmbm_broad,96,NaN,NaN,4.82192208771,0.924715786956,3.81881307913,2.79508497187,5.05394012536,4.70162137295,0.40625,0.15625,0.291666666667,NaN,NaN,NaN,NaN,171.459465027
22,pmbm_oracle,96,NaN,NaN,3.32046300347,0.780261424622,1.25,2.97559517856,3.11726698785,3.41753348182,0.1875,0.177083333333,0.03125,NaN,NaN,NaN,NaN,7.59402084351
23,pmbm_broad,96,NaN,NaN,4.94318754726,0.690485187416,4.20812705765,2.5,4.54097401536,5.13248791396,0.458333333333,0.125,0.354166666667,NaN,NaN,NaN,NaN,137.842237949
23,pmbm_oracle,96,NaN,NaN,3.22530999688,0.711892718478,1.76776695297,2.60208249933,2.56592268703,3.50883987181,0.197916666667,0.135416666667,0.0625,NaN,NaN,NaN,NaN,6.6800699234
24,pmbm_broad,96,NaN,NaN,4.68665336775,0.781378987907,3.75,2.70030862434,4.55712159735,4.75009484722,0.385416666667,0.145833333333,0.28125,NaN,NaN,NaN,NaN,159.445149899
24,pmbm_oracle,96,NaN,NaN,3.32115879574,0.783217134557,1.02062072616,3.06186217848,2.59424246295,3.63044028205,0.1875,0.1875,0.0208333333333,NaN,NaN,NaN,NaN,6.88398194313
25,pmbm_broad,96,NaN,NaN,4.5879107177,1.12127520571,3.67990036097,2.5,4.20577114028,4.76750791171,0.354166666667,0.125,0.270833333333,NaN,NaN,NaN,NaN,229.509594917
25,pmbm_oracle,96,NaN,NaN,2.72837294599,0.820478883977,1.02062072616,2.39356776939,1.89433562911,3.06133543747,0.135416666667,0.114583333333,0.0208333333333,NaN,NaN,NaN,NaN,6.74404501915
26,pmbm_broad,96,NaN,NaN,4.89031654924,0.691155519205,3.67990036097,3.14576434803,4.56933843123,5.04315051114,0.40625,0.197916666667,0.270833333333,NaN,NaN,NaN,NaN,190.607028008
26,pmbm_oracle,96,NaN,NaN,3.22714684108,0.720169008325,1.02062072616,2.97559517856,3.16292541708,3.25878297894,0.197916666667,0.177083333333,0.0208333333333,NaN,NaN,NaN,NaN,6.48830699921
27,pmbm_broad,96,NaN,NaN,4.78912438471,0.734764614635,3.88640793879,2.70030862434,4.90476812807,4.7302424212,0.447916666667,0.145833333333,0.302083333333,NaN,NaN,NaN,NaN,223.501308918
27,pmbm_oracle,96,NaN,NaN,3.31854849201,0.772073459707,1.44337567297,2.88675134595,3.6289302783,3.15191666426,0.208333333333,0.166666666667,0.0416666666667,NaN,NaN,NaN,NaN,5.92012095451
28,pmbm_broad,96,NaN,NaN,4.9422677807,0.683869492501,4.33012701892,2.28217732294,5.62976236388,4.55981404086,0.458333333333,0.104166666667,0.375,NaN,NaN,NaN,NaN,229.151248932
